time,backEMFReal,backEMFImag 
2017-02-13 22:15:57.272800,0.0,0.0
2017-02-13 22:15:57.658600,0.0,0.0
2017-02-13 22:16:00.334900,0.0,0.0
2017-02-13 22:16:02.115200,0.0,0.0
2017-02-13 22:16:02.199400,0.0,0.0
2017-02-13 22:16:04.467000,0.0,0.0
2017-02-13 22:16:07.153400,0.0,0.0
2017-02-13 22:16:09.509600,0.0,0.0
2017-02-13 22:16:16.372200,0.0,0.0
2017-02-13 22:16:20.247100,0.0,0.0
2017-02-13 22:16:20.923700,0.0,0.0
2017-02-13 22:16:21.236500,0.0,0.0
2017-02-13 22:16:21.565100,0.0,0.0
2017-02-13 22:16:21.715700,0.0,0.0
2017-02-13 22:16:24.003400,0.0,0.0
2017-02-13 22:16:24.126600,0.0,0.0
2017-02-13 22:16:30.862000,0.0,0.0
2017-02-13 22:16:32.547600,0.0,0.0
2017-02-13 22:16:34.475500,0.0,0.0
2017-02-13 22:16:42.486200,0.0,0.0
2017-02-13 22:16:43.059000,0.0,0.0
2017-02-13 22:16:57.090300,0.0,0.0
2017-02-13 22:16:59.067400,0.0,0.0
2017-02-13 22:16:59.173000,0.0,0.0
2017-02-13 22:16:59.287400,0.0,0.0
2017-02-13 22:16:59.333100,0.0,0.0
2017-02-13 22:16:59.555500,0.0,0.0
2017-02-13 22:16:59.596800,0.0,0.0
2017-02-13 22:16:59.812400,0.0,0.0
2017-02-13 22:16:59.929600,0.0,0.0
2017-02-13 22:16:59.967800,0.0,0.0
2017-02-13 22:17:00.122400,0.0,0.0
2017-02-13 22:17:00.161000,0.0,0.0
2017-02-13 22:17:01.221400,0.0,0.0
2017-02-13 22:17:01.380800,0.0,0.0
2017-02-13 22:17:01.518500,0.0,0.0
2017-02-13 22:17:01.579000,0.0,0.0
2017-02-13 22:17:01.610500,0.0,0.0
2017-02-13 22:17:02.039800,0.0,0.0
2017-02-13 22:17:02.234800,0.0,0.0
2017-02-13 22:17:02.416700,0.0,0.0
2017-02-13 22:17:02.564400,0.0,0.0
2017-02-13 22:17:02.630600,0.0,0.0
2017-02-13 22:17:02.788900,0.0,0.0
2017-02-13 22:17:02.866800,0.0,0.0
2017-02-13 22:17:02.970900,0.0,0.0
2017-02-13 22:17:03.057800,0.0,0.0
2017-02-13 22:17:03.098200,0.0,0.0
2017-02-13 22:17:03.135400,0.0,0.0
2017-02-13 22:17:03.234000,0.0,0.0
2017-02-13 22:17:03.276300,0.0,0.0
2017-02-13 22:17:03.320700,0.0,0.0
2017-02-13 22:17:03.436900,0.0,0.0
2017-02-13 22:17:03.474300,0.0,0.0
2017-02-13 22:17:03.639700,0.0,0.0
2017-02-13 22:17:03.964900,0.0,0.0
2017-02-13 22:17:04.007800,0.0,0.0
2017-02-13 22:17:04.046800,0.0,0.0
2017-02-13 22:17:04.185200,0.0,0.0
2017-02-13 22:17:04.323800,0.0,0.0
2017-02-13 22:17:04.362700,0.0,0.0
2017-02-13 22:17:04.425700,0.0,0.0
2017-02-13 22:17:05.262700,0.0,0.0
2017-02-13 22:17:05.448900,0.0,0.0
2017-02-13 22:17:05.489700,0.0,0.0
2017-02-13 22:17:05.528900,0.0,0.0
2017-02-13 22:17:06.029300,0.0,0.0
2017-02-13 22:17:06.108900,0.0,0.0
2017-02-13 22:17:06.418600,0.0,0.0
2017-02-13 22:17:06.533300,0.0,0.0
2017-02-13 22:17:06.577000,0.0,0.0
2017-02-13 22:17:08.181500,0.0,0.0
2017-02-13 22:17:08.924100,0.0,0.0
2017-02-13 22:17:09.480100,0.0,0.0
2017-02-13 22:17:10.786900,0.0,0.0
2017-02-13 22:17:10.960000,0.0,0.0
2017-02-13 22:17:11.298000,0.0,0.0
2017-02-13 22:17:11.354900,0.0,0.0
2017-02-13 22:17:11.438200,0.0,0.0
2017-02-13 22:17:11.481800,0.0,0.0
2017-02-13 22:17:11.557600,0.0,0.0
2017-02-13 22:17:11.697200,0.0,0.0
2017-02-13 22:17:11.732600,0.0,0.0
2017-02-13 22:17:12.076100,0.0,0.0
2017-02-13 22:17:12.220000,0.0,0.0
2017-02-13 22:17:12.258100,0.0,0.0
2017-02-13 22:17:12.306700,0.0,0.0
2017-02-13 22:17:12.398500,0.0,0.0
2017-02-13 22:17:12.503100,0.0,0.0
2017-02-13 22:17:12.540200,0.0,0.0
2017-02-13 22:17:12.721500,0.0,0.0
2017-02-13 22:17:12.755700,0.0,0.0
2017-02-13 22:17:13.050000,0.0,0.0
2017-02-13 22:17:13.085100,0.0,0.0
2017-02-13 22:17:13.198400,0.0,0.0
2017-02-13 22:17:13.262300,0.0,0.0
2017-02-13 22:17:13.452900,0.0,0.0
2017-02-13 22:17:13.491100,0.0,0.0
2017-02-13 22:17:13.591000,0.0,0.0
2017-02-13 22:17:13.629400,0.0,0.0
2017-02-13 22:17:13.683900,0.0,0.0
2017-02-13 22:17:13.792600,0.0,0.0
2017-02-13 22:17:14.678300,0.0,0.0
2017-02-13 22:17:14.722800,0.0,0.0
2017-02-13 22:17:15.106200,0.0,0.0
2017-02-13 22:17:15.142100,0.0,0.0
2017-02-13 22:17:15.245700,0.0,0.0
2017-02-13 22:17:15.283000,0.0,0.0
2017-02-13 22:17:15.341900,0.0,0.0
2017-02-13 22:17:15.524900,0.0,0.0
2017-02-13 22:17:15.559800,0.0,0.0
2017-02-13 22:17:15.737400,0.0,0.0
2017-02-13 22:17:15.775200,0.0,0.0
2017-02-13 22:17:15.814800,0.0,0.0
2017-02-13 22:17:17.080700,0.0,0.0
2017-02-13 22:17:17.518500,0.0,0.0
2017-02-13 22:17:17.561100,0.0,0.0
2017-02-13 22:17:17.760500,0.0,0.0
2017-02-13 22:17:18.019600,0.0,0.0
2017-02-13 22:17:18.097700,0.0,0.0
2017-02-13 22:17:18.139100,0.0,0.0
2017-02-13 22:17:18.186400,0.0,0.0
2017-02-13 22:17:18.233300,0.0,0.0
2017-02-13 22:17:18.456000,0.0,0.0
2017-02-13 22:17:18.496700,0.0,0.0
2017-02-13 22:17:18.552800,0.0,0.0
2017-02-13 22:17:18.726400,0.0,0.0
2017-02-13 22:17:18.764200,0.0,0.0
2017-02-13 22:17:19.763600,0.0,0.0
2017-02-13 22:17:19.801900,0.0,0.0
2017-02-13 22:17:19.836800,0.0,0.0
2017-02-13 22:17:20.065500,0.0,0.0
2017-02-13 22:17:20.105500,0.0,0.0
2017-02-13 22:17:20.143000,0.0,0.0
2017-02-13 22:17:20.277700,0.0,0.0
2017-02-13 22:17:20.327800,0.0,0.0
2017-02-13 22:17:20.479700,0.0,0.0
2017-02-13 22:17:20.532600,0.0,0.0
2017-02-13 22:17:20.573700,0.0,0.0
2017-02-13 22:17:20.722800,0.0,0.0
2017-02-13 22:17:20.877700,0.0,0.0
2017-02-13 22:17:21.376000,0.0,0.0
2017-02-13 22:17:21.512300,0.0,0.0
2017-02-13 22:17:21.554800,0.0,0.0
2017-02-13 22:17:21.594900,0.0,0.0
2017-02-13 22:17:21.746600,0.0,0.0
2017-02-13 22:17:21.786900,0.0,0.0
2017-02-13 22:17:24.278900,0.0,0.0
2017-02-13 22:17:24.416500,0.0,0.0
2017-02-13 22:17:24.629100,0.0,0.0
2017-02-13 22:17:26.004600,0.0,0.0
2017-02-13 22:17:26.351300,0.0,0.0
2017-02-13 22:17:26.486100,0.0,0.0
2017-02-13 22:17:26.532900,0.0,0.0
2017-02-13 22:17:26.761800,0.0,0.0
2017-02-13 22:17:27.807200,0.0,0.0
2017-02-13 22:17:30.223500,0.0,0.0
2017-02-13 22:17:30.852300,0.0,0.0
2017-02-13 22:17:31.503300,0.0,0.0
2017-02-13 22:17:32.521600,0.0,0.0
2017-02-13 22:17:32.898100,0.0,0.0
2017-02-13 22:17:34.306500,0.0,0.0
2017-02-13 22:17:34.390000,0.0,0.0
2017-02-13 22:17:34.741600,0.0,0.0
2017-02-13 22:17:34.897400,0.0,0.0
2017-02-13 22:17:34.959800,0.0,0.0
2017-02-13 22:17:35.158900,0.0,0.0
2017-02-13 22:17:35.201200,0.0,0.0
2017-02-13 22:17:35.749500,0.0,0.0
2017-02-13 22:17:35.823900,0.0,0.0
2017-02-13 22:17:35.981100,0.0,0.0
2017-02-13 22:17:36.023900,0.0,0.0
2017-02-13 22:17:36.127100,0.0,0.0
2017-02-13 22:17:36.168900,0.0,0.0
2017-02-13 22:17:36.418400,0.0,0.0
2017-02-13 22:17:36.464300,0.0,0.0
2017-02-13 22:17:36.510600,0.0,0.0
2017-02-13 22:17:36.758400,0.0,0.0
2017-02-13 22:17:36.807000,0.0,0.0
2017-02-13 22:17:37.979800,0.0,0.0
2017-02-13 22:17:38.026600,0.0,0.0
2017-02-13 22:17:38.145500,0.0,0.0
2017-02-13 22:17:38.205500,0.0,0.0
2017-02-13 22:17:38.530300,0.0,0.0
2017-02-13 22:17:38.574400,0.0,0.0
2017-02-13 22:17:38.815800,0.0,0.0
2017-02-13 22:17:38.887700,0.0,0.0
2017-02-13 22:17:39.214000,0.0,0.0
2017-02-13 22:17:39.364800,0.0,0.0
2017-02-13 22:17:39.414000,0.0,0.0
2017-02-13 22:17:39.468900,0.0,0.0
2017-02-13 22:17:39.575100,0.0,0.0
2017-02-13 22:17:39.664000,0.0,0.0
2017-02-13 22:17:40.070700,0.0,0.0
2017-02-13 22:17:40.147800,0.0,0.0
2017-02-13 22:17:40.301400,0.0,0.0
2017-02-13 22:17:40.450400,0.0,0.0
2017-02-13 22:17:40.492600,0.0,0.0
2017-02-13 22:17:40.767200,0.0,0.0
2017-02-13 22:17:40.811200,0.0,0.0
2017-02-13 22:17:41.070200,0.0,0.0
2017-02-13 22:17:41.112500,0.0,0.0
2017-02-13 22:17:41.395300,0.0,0.0
2017-02-13 22:17:41.443700,0.0,0.0
2017-02-13 22:17:41.488400,0.0,0.0
2017-02-13 22:17:41.612200,0.0,0.0
2017-02-13 22:17:41.993200,0.0,0.0
2017-02-13 22:17:42.033300,0.0,0.0
2017-02-13 22:17:42.471700,0.0,0.0
2017-02-13 22:17:42.540700,0.0,0.0
2017-02-13 22:17:42.578300,0.0,0.0
2017-02-13 22:17:42.852900,0.0,0.0
2017-02-13 22:17:44.049800,0.0,0.0
2017-02-13 22:17:44.416600,0.0,0.0
2017-02-13 22:17:44.454800,0.0,0.0
2017-02-13 22:17:44.576700,0.0,0.0
2017-02-13 22:17:44.616200,0.0,0.0
2017-02-13 22:17:44.900100,0.0,0.0
2017-02-13 22:17:44.941100,0.0,0.0
2017-02-13 22:17:45.065400,0.0,0.0
2017-02-13 22:17:45.106700,0.0,0.0
2017-02-13 22:17:45.292200,0.0,0.0
2017-02-13 22:17:45.333800,0.0,0.0
2017-02-13 22:17:46.750100,0.0,0.0
2017-02-13 22:17:46.963800,0.0,0.0
2017-02-13 22:17:47.001700,0.0,0.0
2017-02-13 22:17:47.189600,0.0,0.0
2017-02-13 22:17:47.231100,0.0,0.0
2017-02-13 22:17:47.387200,0.0,0.0
2017-02-13 22:17:47.503800,0.0,0.0
2017-02-13 22:17:47.570500,0.0,0.0
2017-02-13 22:17:47.842400,0.0,0.0
2017-02-13 22:17:50.465200,0.0,0.0
2017-02-13 22:17:50.602800,0.0,0.0
2017-02-13 22:17:50.660700,0.0,0.0
2017-02-13 22:17:50.719400,0.0,0.0
2017-02-13 22:17:50.805100,0.0,0.0
2017-02-13 22:17:50.889700,0.0,0.0
2017-02-13 22:17:50.965300,0.0,0.0
2017-02-13 22:17:51.002500,0.0,0.0
2017-02-13 22:17:51.059800,0.0,0.0
2017-02-13 22:17:51.795400,0.0,0.0
2017-02-13 22:17:53.795800,0.0,0.0
2017-02-13 22:17:54.170900,0.0,0.0
2017-02-13 22:18:00.222500,0.0,0.0
2017-02-13 22:18:04.348300,0.0,0.0
2017-02-13 22:18:07.813900,0.0,0.0
2017-02-13 22:18:09.002000,0.0,0.0
2017-02-13 22:18:09.127200,0.0,0.0
2017-02-13 22:18:09.167600,0.0,0.0
2017-02-13 22:18:09.362000,0.0,0.0
2017-02-13 22:18:09.502800,0.0,0.0
2017-02-13 22:18:09.540200,0.0,0.0
2017-02-13 22:18:10.403100,0.0,0.0
2017-02-13 22:18:10.443000,0.0,0.0
2017-02-13 22:18:10.627900,0.0,0.0
2017-02-13 22:18:10.694200,0.0,0.0
2017-02-13 22:18:10.838600,0.0,0.0
2017-02-13 22:18:10.875300,0.0,0.0
2017-02-13 22:18:10.948500,0.0,0.0
2017-02-13 22:18:11.170500,0.0,0.0
2017-02-13 22:18:11.208900,0.0,0.0
2017-02-13 22:18:11.404800,0.0,0.0
2017-02-13 22:18:11.450800,0.0,0.0
2017-02-13 22:18:12.572500,0.0,0.0
2017-02-13 22:18:12.602100,0.0,0.0
2017-02-13 22:18:12.682400,0.0,0.0
2017-02-13 22:18:12.740300,0.0,0.0
2017-02-13 22:18:12.863500,0.0,0.0
2017-02-13 22:18:12.891800,0.0,0.0
2017-02-13 22:18:13.003100,0.0,0.0
2017-02-13 22:18:13.034000,0.0,0.0
2017-02-13 22:18:13.169600,0.0,0.0
2017-02-13 22:18:13.984300,0.0,0.0
2017-02-13 22:18:14.171500,0.0,0.0
2017-02-13 22:18:14.209200,0.0,0.0
2017-02-13 22:18:15.763700,0.0,0.0
2017-02-13 22:18:15.991900,0.0,0.0
2017-02-13 22:18:16.030500,0.0,0.0
2017-02-13 22:18:16.138600,0.0,0.0
2017-02-13 22:18:16.178700,0.0,0.0
2017-02-13 22:18:20.578500,0.0,0.0
2017-02-13 22:18:21.677200,0.0,0.0
2017-02-13 22:18:25.008100,0.0,0.0
2017-02-13 22:18:25.549500,0.0,0.0
2017-02-13 22:18:26.155200,0.0,0.0
2017-02-13 22:18:26.453000,0.0,0.0
2017-02-13 22:18:27.503500,0.0,0.0
2017-02-13 22:18:27.914800,0.0,0.0
2017-02-13 22:18:28.137900,0.0,0.0
2017-02-13 22:18:28.290100,0.0,0.0
2017-02-13 22:18:28.358000,0.0,0.0
2017-02-13 22:18:28.506700,0.0,0.0
2017-02-13 22:18:28.541300,0.0,0.0
2017-02-13 22:18:28.579000,0.0,0.0
2017-02-13 22:18:28.761600,0.0,0.0
2017-02-13 22:18:28.888200,0.0,0.0
2017-02-13 22:18:28.926900,0.0,0.0
2017-02-13 22:18:30.343900,0.0,0.0
2017-02-13 22:18:30.382800,0.0,0.0
2017-02-13 22:18:30.758900,0.0,0.0
2017-02-13 22:18:33.595800,0.0,0.0
2017-02-13 22:18:33.758600,0.0,0.0
2017-02-13 22:18:33.907900,0.0,0.0
2017-02-13 22:18:34.035900,0.0,0.0
2017-02-13 22:18:34.150800,0.0,0.0
2017-02-13 22:18:34.190200,0.0,0.0
2017-02-13 22:18:34.373300,0.0,0.0
2017-02-13 22:18:34.424500,0.0,0.0
2017-02-13 22:18:37.431400,0.0,0.0
2017-02-13 22:18:37.605900,0.0,0.0
2017-02-13 22:18:38.662800,0.0,0.0
2017-02-13 22:18:38.958700,0.0,0.0
2017-02-13 22:18:39.085100,0.0,0.0
2017-02-13 22:18:39.374800,0.0,0.0
2017-02-13 22:18:39.459700,0.0,0.0
2017-02-13 22:18:39.573300,0.0,0.0
2017-02-13 22:18:39.838800,0.0,0.0
2017-02-13 22:18:39.981500,0.0,0.0
2017-02-13 22:18:40.211400,0.0,0.0
2017-02-13 22:18:40.388800,0.0,0.0
2017-02-13 22:18:40.549300,0.0,0.0
2017-02-13 22:18:40.589700,0.0,0.0
2017-02-13 22:18:40.944400,0.0,0.0
2017-02-13 22:18:41.026000,0.0,0.0
2017-02-13 22:18:41.099500,0.0,0.0
2017-02-13 22:18:41.296300,0.0,0.0
2017-02-13 22:18:41.451900,0.0,0.0
2017-02-13 22:18:41.613500,0.0,0.0
2017-02-13 22:18:41.659900,0.0,0.0
2017-02-13 22:18:41.795500,0.0,0.0
2017-02-13 22:18:42.018800,0.0,0.0
2017-02-13 22:18:42.217600,0.0,0.0
2017-02-13 22:18:42.356600,0.0,0.0
2017-02-13 22:18:42.524100,0.0,0.0
2017-02-13 22:18:42.702400,0.0,0.0
2017-02-13 22:18:43.332500,0.0,0.0
2017-02-13 22:18:43.512100,0.0,0.0
2017-02-13 22:18:43.805700,0.0,0.0
2017-02-13 22:18:43.851900,0.0,0.0
2017-02-13 22:18:44.107000,0.0,0.0
2017-02-13 22:18:44.221800,0.0,0.0
2017-02-13 22:18:44.381200,0.0,0.0
2017-02-13 22:18:44.781600,0.0,0.0
2017-02-13 22:18:46.691400,0.0,0.0
2017-02-13 22:18:47.040600,0.0,0.0
2017-02-13 22:18:47.476500,0.0,0.0
2017-02-13 22:18:47.637800,0.0,0.0
2017-02-13 22:18:47.796800,0.0,0.0
2017-02-13 22:18:48.137300,0.0,0.0
2017-02-13 22:18:48.174600,0.0,-0.135458
2017-02-13 22:18:48.361700,0.0,-0.135458
2017-02-13 22:18:48.400200,0.0,-0.135458
2017-02-13 22:18:48.874000,0.0,-0.135458
2017-02-13 22:18:48.910500,0.0,-0.135458
2017-02-13 22:18:49.068200,0.0,-0.135458
2017-02-13 22:18:49.135000,0.0,-0.135458
2017-02-13 22:18:49.402000,0.0,-0.00150204
2017-02-13 22:18:49.633800,0.0,-0.00150204
2017-02-13 22:18:52.610800,0.0,-0.00150204
2017-02-13 22:18:52.657000,0.0,-0.00150204
2017-02-13 22:18:52.791000,0.0,-0.00150204
2017-02-13 22:18:52.837400,0.0,-0.00150204
2017-02-13 22:18:53.012400,0.0,-0.00150204
2017-02-13 22:18:53.087000,0.0,-0.00150204
2017-02-13 22:18:53.273000,0.0,-0.00150204
2017-02-13 22:18:53.516900,0.0,-0.00150204
2017-02-13 22:18:53.664200,0.0,-0.00150204
2017-02-13 22:18:53.702900,0.0,-0.00150204
2017-02-13 22:18:54.844900,0.0,-0.00150204
2017-02-13 22:18:54.885400,0.0,-0.00150204
2017-02-13 22:18:55.063200,0.0,-0.00150204
2017-02-13 22:18:55.374600,0.0,-0.00150204
2017-02-13 22:18:55.414600,0.0,-0.00150204
2017-02-13 22:18:55.535500,0.0,-0.00150204
2017-02-13 22:18:55.575400,0.0,-0.00150204
2017-02-13 22:18:55.613400,0.0,-0.00150204
2017-02-13 22:18:55.849800,0.0,-0.00150204
2017-02-13 22:18:56.424800,0.0,-0.00150204
2017-02-13 22:18:56.638700,0.0,-0.00150204
2017-02-13 22:18:56.682400,0.0,-0.00150204
2017-02-13 22:18:57.849100,0.0,-0.00150204
2017-02-13 22:18:57.891000,0.0,-0.00150204
2017-02-13 22:18:58.227600,0.0,-0.00150204
2017-02-13 22:18:58.639500,0.0,-0.00150204
2017-02-13 22:18:58.764200,0.0,-0.00150204
2017-02-13 22:18:58.967000,0.0,-0.00150204
2017-02-13 22:18:59.228800,0.0,-0.00150204
2017-02-13 22:19:00.582400,0.0,-0.00150204
2017-02-13 22:19:00.619600,0.0,-0.00150204
2017-02-13 22:19:00.662300,0.0,-0.00150204
2017-02-13 22:19:00.961300,0.0,-0.00150204
2017-02-13 22:19:01.133500,0.0,-0.00150204
2017-02-13 22:19:01.278200,0.0,-0.00150204
2017-02-13 22:19:01.367400,0.0,-0.00150204
2017-02-13 22:19:01.538500,0.0,-0.00150204
2017-02-13 22:19:01.716000,0.0,-0.00150204
2017-02-13 22:19:01.891500,0.0,-0.00150204
2017-02-13 22:19:01.933800,0.0,-0.00150204
2017-02-13 22:19:02.012300,0.0,-0.00150204
2017-02-13 22:19:02.420200,0.0,-0.00150204
2017-02-13 22:19:02.496000,0.0,-0.00150204
2017-02-13 22:19:02.606200,0.0,-0.00150204
2017-02-13 22:19:02.825400,0.0,-0.00150204
2017-02-13 22:19:02.894000,0.0,-0.00150204
2017-02-13 22:19:02.934400,0.0,-0.00150204
2017-02-13 22:19:03.036700,0.0,-0.00150204
2017-02-13 22:19:03.135400,0.0,-0.00150204
2017-02-13 22:19:03.181900,0.0,-0.00150204
2017-02-13 22:19:03.393900,0.0,-0.00150204
2017-02-13 22:19:03.428800,0.0,-0.00150204
2017-02-13 22:19:03.537000,0.0,-0.00150204
2017-02-13 22:19:03.700600,0.0,-0.00150204
2017-02-13 22:19:03.911400,0.0,-0.00150204
2017-02-13 22:19:04.042200,0.0,-0.00150204
2017-02-13 22:19:04.390700,0.0,-0.00150204
2017-02-13 22:19:04.426000,0.0,-0.00150204
2017-02-13 22:19:04.591300,0.0,-0.00150204
2017-02-13 22:19:04.761200,0.0,-0.00150204
2017-02-13 22:19:04.902100,0.0,-0.00150204
2017-02-13 22:19:05.513100,0.0,-0.00150204
2017-02-13 22:19:05.578400,0.0,-0.00150204
2017-02-13 22:19:05.748500,0.0,-0.00150204
2017-02-13 22:19:05.966900,0.0,-0.00150204
2017-02-13 22:19:06.394100,0.0,-0.00150204
2017-02-13 22:19:06.661300,0.0,-0.00150204
2017-02-13 22:19:06.815800,0.0,-0.00150204
2017-02-13 22:19:12.245000,0.0,-0.00150204
2017-02-13 22:19:15.597200,0.0,-0.00150204
2017-02-13 22:19:23.134700,0.0,-0.00150204
2017-02-13 22:19:23.333400,0.0,-0.00150204
2017-02-13 22:19:23.523300,0.0,-0.00150204
2017-02-13 22:19:23.848500,0.0,-0.00150204
2017-02-13 22:19:23.984200,0.0,-0.00150204
2017-02-13 22:19:24.021000,0.0,-0.00150204
2017-02-13 22:19:25.096700,0.0,-0.00150204
2017-02-13 22:19:25.128300,0.0,-0.00150204
2017-02-13 22:19:25.213600,0.0,-0.00150204
2017-02-13 22:19:25.273900,0.0,-0.00150204
2017-02-13 22:19:25.413400,0.0,-0.00150204
2017-02-13 22:19:25.703400,0.0,-0.00150204
2017-02-13 22:19:25.841000,0.0,-0.00150204
2017-02-13 22:19:27.587900,0.0,-0.00150204
2017-02-13 22:19:27.754700,0.0,-0.00150204
2017-02-13 22:19:27.926500,0.0,-0.00150204
2017-02-13 22:19:28.225500,0.0,-0.00150204
2017-02-13 22:19:28.282900,0.0,-0.00150204
2017-02-13 22:19:28.414900,0.0,-0.00150204
2017-02-13 22:19:28.707600,0.0,-0.00150204
2017-02-13 22:19:28.847000,0.0,-0.00150204
2017-02-13 22:19:29.211800,0.0,-0.00150204
2017-02-13 22:19:33.687000,0.0,-0.00150204
2017-02-13 22:19:33.861400,0.0,-0.00150204
2017-02-13 22:19:34.017100,0.0,-0.00150204
2017-02-13 22:19:35.470700,0.0,-0.00150204
2017-02-13 22:19:35.643800,0.0,-0.00150204
2017-02-13 22:19:35.696900,0.0,-0.00150204
2017-02-13 22:19:36.303200,0.0,-0.00150204
2017-02-13 22:19:36.365200,0.0,-0.00150204
2017-02-13 22:19:36.586800,0.0,-0.00150204
2017-02-13 22:19:36.772800,0.0,-0.00150204
2017-02-13 22:19:37.151300,0.0,-0.00150204
2017-02-13 22:19:37.221500,0.0,-0.00150204
2017-02-13 22:19:37.457800,0.0,-0.00150204
2017-02-13 22:19:37.536800,0.0,-0.00150204
2017-02-13 22:19:38.669300,0.0,-0.00150204
2017-02-13 22:19:38.712700,0.0,-0.00150204
2017-02-13 22:19:40.083200,0.0,-0.00150204
2017-02-13 22:19:44.224000,0.0,-0.00150204
2017-02-13 22:19:44.605200,0.0,-0.00150204
2017-02-13 22:19:44.953200,0.0,-0.00150204
2017-02-13 22:19:45.354400,0.0,-0.00150204
2017-02-13 22:19:45.687300,0.0,-0.00150204
2017-02-13 22:19:46.033800,0.0,-0.00150204
2017-02-13 22:19:46.231600,0.0,-0.00150204
2017-02-13 22:19:47.045100,0.0,-0.00150204
2017-02-13 22:19:50.720100,0.0,-0.00150204
2017-02-13 22:19:51.051300,0.0,-0.00150204
2017-02-13 22:19:51.319800,0.0,-0.00150204
2017-02-13 22:19:51.542100,0.0,-0.00150204
2017-02-13 22:19:51.766900,0.0,-0.00150204
2017-02-13 22:19:53.143000,0.0,-0.00150204
2017-02-13 22:19:53.453400,0.0,-0.00150204
2017-02-13 22:19:53.711800,0.0,-0.00150204
2017-02-13 22:19:53.920600,0.0,-0.00150204
2017-02-13 22:19:54.071300,0.0,-0.00150204
2017-02-13 22:19:54.282600,0.0,-0.00150204
2017-02-13 22:19:54.399000,0.0,-0.00150204
2017-02-13 22:19:57.008700,0.0,-0.00150204
2017-02-13 22:19:57.389300,0.0,-0.00150204
2017-02-13 22:19:57.671000,0.0,-0.00150204
2017-02-13 22:19:57.739200,0.0,-0.00150204
2017-02-13 22:19:58.516900,0.0,-0.00150204
2017-02-13 22:20:01.008100,0.0,-0.00150204
2017-02-13 22:20:01.499300,0.0,-0.00150204
2017-02-13 22:20:01.550300,0.0,-0.00150204
2017-02-13 22:20:01.708900,0.0,-0.00150204
2017-02-13 22:20:04.727700,0.0,-0.00150204
2017-02-13 22:20:04.831000,0.0,-0.00150204
2017-02-13 22:20:04.887600,0.0,-0.00150204
2017-02-13 22:20:05.058100,0.0,-0.00150204
2017-02-13 22:20:17.654000,0.0,-0.00150204
2017-02-13 22:20:17.700400,0.0,-0.00150204
2017-02-13 22:20:17.750600,0.0,-0.00150204
2017-02-13 22:20:17.864300,0.0,-0.00150204
2017-02-13 22:20:18.045200,0.0,-0.00150204
2017-02-13 22:20:18.383200,0.0,-0.00150204
2017-02-13 22:20:18.547800,0.0,-0.00150204
2017-02-13 22:20:18.966000,0.0,-0.00150204
2017-02-13 22:20:19.011900,0.0,-0.00150204
2017-02-13 22:20:19.179300,0.0,-0.00150204
2017-02-13 22:20:19.407000,0.0,-0.00150204
2017-02-13 22:20:19.606000,0.0,-0.00150204
2017-02-13 22:20:20.027800,0.0,-0.00150204
2017-02-13 22:20:20.267500,0.0,-0.00150204
2017-02-13 22:20:20.512200,0.0,-0.00150204
2017-02-13 22:20:20.681300,0.0,-0.00150204
2017-02-13 22:20:21.052500,0.0,-0.00150204
2017-02-13 22:20:21.494400,0.0,-0.00150204
2017-02-13 22:20:22.120000,0.0,-0.00150204
2017-02-13 22:20:22.181100,0.0,-0.00150204
2017-02-13 22:20:22.410700,0.0,-0.00150204
2017-02-13 22:20:23.220000,0.0,-0.00150204
2017-02-13 22:20:23.443300,0.0,-0.00150204
2017-02-13 22:20:24.534200,0.0,-0.00150204
2017-02-13 22:20:28.208200,0.0,-0.00150204
2017-02-13 22:20:34.567400,0.0,-0.00150204
2017-02-13 22:20:35.251000,0.0,-0.00150204
2017-02-13 22:20:35.493200,0.0,-0.00150204
2017-02-13 22:20:35.842100,0.0,-0.00150204
2017-02-13 22:20:36.035800,0.0,-0.00150204
2017-02-13 22:20:36.248400,0.0,-0.00150204
2017-02-13 22:20:36.794000,0.0,-0.00150204
2017-02-13 22:20:37.004600,0.0,-0.00150204
2017-02-13 22:20:37.522000,0.0,-0.00150204
2017-02-13 22:20:37.889900,0.0,-0.00150204
2017-02-13 22:20:38.125100,0.0,-0.00150204
2017-02-13 22:20:38.390400,0.0,-0.00150204
2017-02-13 22:20:38.468600,0.0,-0.00150204
2017-02-13 22:20:39.070100,0.0,-0.00150204
2017-02-13 22:20:41.621100,0.0,-0.00150204
2017-02-13 22:20:47.474700,0.0,-0.00150204
2017-02-13 22:20:49.026000,0.0,-0.00150204
2017-02-13 22:20:49.199300,0.0,-0.00150204
2017-02-13 22:20:49.384100,0.0,-0.00150204
2017-02-13 22:20:49.579800,0.0,-0.00150204
2017-02-13 22:20:49.982400,0.0,-0.00150204
2017-02-13 22:20:50.094900,0.0,-0.00150204
2017-02-13 22:20:50.536900,0.0,-0.00150204
2017-02-13 22:20:50.757900,0.0,-0.00150204
2017-02-13 22:20:50.975500,0.0,-0.00150204
2017-02-13 22:20:51.389400,0.0,-0.00150204
2017-02-13 22:20:51.833000,0.0,-0.00150204
2017-02-13 22:20:52.268700,0.0,-0.00150204
2017-02-13 22:20:52.316700,0.0,-0.00150204
2017-02-13 22:20:53.821500,0.0,-0.00150204
2017-02-13 22:20:53.979000,0.0,-0.00150204
